GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
289062.00,250000.00,287694.93,12,11,11,11,11,0.035962,0.9508,0.9782
273438.00,250000.00,270756.72,10,10,10,10,10,0.033845,0.9446,0.9557
289062.00,250000.00,287608.62,12,12,12,12,12,0.035951,0.9271,0.9898
148438.00,125000.00,149136.54,10,9,10,9,10,0.018642,0.9240,0.9216
273438.00,250000.00,274534.23,10,10,10,10,10,0.034317,0.9230,0.9448
273438.00,250000.00,262623.79,10,10,10,10,10,0.032828,0.9104,0.9555
289062.00,250000.00,300314.90,12,11,12,11,12,0.037539,0.8538,0.8966
289062.00,250000.00,309789.66,12,11,12,11,12,0.038724,0.8045,0.9223
289062.00,250000.00,288367.27,12,11,11,11,11,0.036046,0.7872,0.9815
273438.00,250000.00,266220.09,10,10,10,10,10,0.033278,0.9657,0.9719
289062.00,250000.00,288909.91,12,11,11,11,11,0.036114,0.9267,0.9834
273438.00,250000.00,282449.72,10,10,10,10,10,0.035306,0.9161,0.9620
148438.00,125000.00,150441.17,10,9,10,9,10,0.018805,0.9092,0.9139
289062.00,250000.00,297015.19,12,11,11,11,11,0.037127,0.8909,0.9690
148438.00,125000.00,148115.16,10,9,9,9,9,0.018514,0.7746,0.8574
273438.00,250000.00,273877.62,10,10,10,10,10,0.034235,0.9513,0.9953
273438.00,250000.00,270986.56,10,10,10,10,10,0.033873,0.9284,0.9828
273438.00,250000.00,273105.14,10,10,10,10,10,0.034138,0.9213,0.9537
148438.00,125000.00,150848.15,10,9,10,9,10,0.018856,0.9048,0.9686
289062.00,250000.00,275199.89,12,12,12,12,12,0.034400,0.8733,0.9371
148438.00,125000.00,135002.14,10,10,10,10,10,0.016875,0.8380,0.8601
289062.00,250000.00,287219.52,12,12,12,12,12,0.035902,0.7863,0.9723
726562.00,500000.00,718877.79,12,11,12,11,12,0.089860,0.9712,0.9845
132812.00,125000.00,133659.36,9,9,9,9,9,0.016707,0.9442,0.9358
132812.00,125000.00,127767.56,9,9,9,9,9,0.015971,0.9278,0.9613
132812.00,125000.00,131102.56,9,9,9,9,9,0.016388,0.9250,0.9543
304688.00,250000.00,302740.57,10,10,11,10,11,0.037843,0.9224,0.9841
726562.00,500000.00,723123.55,12,11,12,11,12,0.090390,0.9004,0.9474
304688.00,250000.00,305465.70,10,10,11,10,11,0.038183,0.8841,0.9949
726562.00,500000.00,705749.51,12,11,12,11,12,0.088219,0.8621,0.9596
132812.00,125000.00,132877.35,9,9,9,9,9,0.016610,0.8146,0.9195
304688.00,250000.00,306905.75,10,10,11,10,11,0.038363,0.9632,0.9559
664062.00,500000.00,665314.67,12,11,12,11,12,0.083164,0.9614,0.9950
726562.00,500000.00,728087.37,12,11,12,11,12,0.091011,0.9594,0.9635
726562.00,500000.00,725164.65,12,11,12,11,12,0.090646,0.9362,0.9653
304688.00,250000.00,311128.62,10,10,11,10,11,0.038891,0.9234,0.9589
304688.00,250000.00,306745.53,10,10,11,10,11,0.038343,0.9085,0.9877
726562.00,500000.00,696972.85,12,11,12,11,12,0.087122,0.9006,0.9555
132812.00,125000.00,136796.95,9,9,9,9,9,0.017100,0.8969,0.9654
304688.00,250000.00,308738.47,10,10,11,10,11,0.038592,0.8801,0.9387
132812.00,125000.00,135365.72,9,9,9,9,9,0.016921,0.8778,0.9566
664062.00,500000.00,643514.63,12,11,12,11,12,0.080439,0.8486,0.9457
664062.00,500000.00,662431.24,12,11,12,11,12,0.082804,0.8398,0.9676
304688.00,250000.00,311469.55,10,10,11,10,11,0.038934,0.8137,0.9727
664062.00,500000.00,655886.05,12,11,12,11,12,0.081986,0.9693,0.9822
304688.00,250000.00,310005.90,10,10,11,10,11,0.038751,0.9557,0.9808
664062.00,500000.00,656342.51,12,11,12,11,12,0.082043,0.9445,0.9801
132812.00,125000.00,135355.00,9,9,9,9,9,0.016919,0.9291,0.9622
132812.00,125000.00,131867.41,9,9,9,9,9,0.016483,0.9147,0.9792
664062.00,500000.00,592468.26,12,11,11,11,11,0.074059,0.8914,0.8823
304688.00,250000.00,319292.55,10,10,11,10,11,0.039912,0.8714,0.9479
726562.00,500000.00,732643.13,12,11,12,11,12,0.091580,0.8620,0.9907
304688.00,250000.00,305158.62,10,10,11,10,11,0.038145,0.7143,0.9841
726562.00,500000.00,717047.69,12,11,12,11,12,0.089631,0.9662,0.9730
726562.00,500000.00,726620.67,12,11,12,11,12,0.090828,0.9397,0.9871
132812.00,125000.00,130687.24,9,9,9,9,9,0.016336,0.9311,0.9580
664062.00,500000.00,652799.61,12,11,12,11,12,0.081600,0.9166,0.8938
726562.00,500000.00,722423.20,12,11,12,11,12,0.090303,0.9130,0.9807
664062.00,500000.00,662610.05,12,11,12,11,12,0.082826,0.9114,0.9931
132812.00,125000.00,137736.32,9,9,9,9,9,0.017217,0.9098,0.8929
304688.00,250000.00,316555.98,10,10,11,10,11,0.039569,0.8712,0.9473
726562.00,500000.00,725616.46,12,11,12,11,12,0.090702,0.8476,0.8623
570312.00,500000.00,567441.46,12,12,12,12,12,0.070930,0.9657,0.9841
492188.00,500000.00,482877.73,12,12,12,12,12,0.060360,0.9563,0.9565
226562.00,250000.00,231864.87,9,10,10,10,10,0.028983,0.9132,0.9613
226562.00,250000.00,227841.38,9,10,10,10,10,0.028480,0.9013,0.9745
492188.00,500000.00,482738.49,12,12,12,12,12,0.060342,0.8771,0.9598
570312.00,500000.00,586838.72,12,12,12,12,12,0.073355,0.8386,0.9688
398438.00,500000.00,443582.53,11,12,12,12,12,0.055448,0.7676,0.8227
570312.00,500000.00,553089.86,12,12,12,12,12,0.069136,0.7554,0.8075
226562.00,250000.00,217546.46,9,10,10,10,10,0.027193,0.9387,0.9430
226562.00,250000.00,225480.32,9,10,10,10,10,0.028185,0.9343,0.9617
226562.00,250000.00,226981.64,9,10,10,10,10,0.028373,0.9189,0.9636
398438.00,250000.00,403636.93,11,10,11,10,11,0.050455,0.8708,0.9855
226562.00,250000.00,225286.48,9,10,10,10,10,0.028161,0.8430,0.9719
398438.00,250000.00,402509.21,11,10,11,10,11,0.050314,0.8404,0.9734
492188.00,500000.00,496156.69,12,12,12,12,12,0.062020,0.9583,0.9838
492188.00,500000.00,492910.39,12,12,12,12,12,0.061614,0.9466,0.9906
492188.00,500000.00,484927.18,12,12,12,12,12,0.060616,0.9388,0.9608
492188.00,500000.00,492182.73,12,12,12,12,12,0.061523,0.9333,0.9888
570312.00,500000.00,590241.43,12,12,12,12,12,0.073780,0.8626,0.8930
570312.00,500000.00,573252.92,12,12,12,12,12,0.071657,0.8577,0.9671
492188.00,500000.00,496879.10,12,12,12,12,12,0.062110,0.8468,0.8411
226562.00,250000.00,230030.06,9,10,10,10,10,0.028754,0.7837,0.9325
492188.00,500000.00,554258.82,12,12,12,12,12,0.069282,0.7253,0.8289
398438.00,500000.00,397546.05,11,12,12,11,11,0.049693,0.7179,0.9822
570312.00,500000.00,568290.71,12,12,12,12,12,0.071036,0.9609,0.9845
492188.00,500000.00,492577.55,12,12,12,12,12,0.061572,0.9540,0.9909
570312.00,500000.00,560205.46,12,12,12,12,12,0.070026,0.9485,0.9621
570312.00,500000.00,560100.56,12,12,12,12,12,0.070013,0.9363,0.9749
570312.00,500000.00,573335.65,12,12,12,12,12,0.071667,0.9345,0.9693
492188.00,500000.00,558553.70,12,12,12,12,12,0.069819,0.9044,0.8748
226562.00,250000.00,238508.22,9,10,10,10,10,0.029814,0.8243,0.9348
398438.00,250000.00,399718.76,11,10,11,10,11,0.049965,0.7604,0.9939
398438.00,250000.00,395594.60,11,10,11,10,11,0.049449,0.7201,0.9885
445312.00,500000.00,438382.15,11,11,11,11,11,0.054798,0.9337,0.9793
445312.00,500000.00,453310.01,11,11,11,11,11,0.056664,0.8695,0.9785
429688.00,500000.00,438064.58,11,11,11,11,11,0.054758,0.7710,0.9544
632812.00,500000.00,618855.83,11,11,12,11,12,0.077357,0.9528,0.9720
445312.00,500000.00,448101.04,11,11,11,11,11,0.056013,0.9011,0.9915
445312.00,500000.00,445955.28,11,11,11,11,11,0.055744,0.8473,0.9936
632812.00,500000.00,542294.03,11,11,11,11,11,0.067787,0.8277,0.8163
429688.00,500000.00,476049.42,11,11,11,11,11,0.059506,0.7674,0.8652
445312.00,500000.00,453451.16,11,11,11,11,11,0.056681,0.9517,0.9795
429688.00,500000.00,429714.20,11,11,11,11,11,0.053714,0.9426,0.9780
445312.00,500000.00,460512.16,11,11,11,11,11,0.057564,0.9168,0.9577
632812.00,500000.00,613515.85,11,11,12,11,12,0.076689,0.9149,0.9599
632812.00,500000.00,613006.11,11,11,12,11,12,0.076626,0.9041,0.9623
632812.00,500000.00,635006.90,11,11,12,11,12,0.079376,0.9000,0.9511
429688.00,500000.00,432947.16,11,11,11,11,11,0.054118,0.8690,0.9703
429688.00,500000.00,447922.47,11,11,11,11,11,0.055990,0.8505,0.9446
429688.00,500000.00,430515.29,11,11,11,11,11,0.053814,0.8463,0.9934
445312.00,500000.00,451872.83,11,11,11,11,11,0.056484,0.9526,0.9830
632812.00,500000.00,620018.24,11,11,12,11,12,0.077502,0.9380,0.9683
429688.00,500000.00,438023.09,11,11,11,11,11,0.054753,0.9202,0.9771
445312.00,500000.00,503074.17,11,11,11,11,11,0.062884,0.9037,0.8693
429688.00,500000.00,440231.32,11,11,11,11,11,0.055029,0.8596,0.9640
445312.00,500000.00,449271.92,11,11,11,11,11,0.056159,0.8563,0.9810
632812.00,500000.00,601367.95,11,11,12,11,12,0.075171,0.8328,0.8232
257812.00,250000.00,254191.40,12,12,12,12,12,0.031774,0.9516,0.9846
257812.00,250000.00,256114.96,12,12,12,12,12,0.032014,0.9450,0.9858
335938.00,250000.00,330905.91,12,11,12,11,12,0.041363,0.9450,0.9805
335938.00,250000.00,331649.78,12,11,12,11,12,0.041456,0.9398,0.9597
335938.00,250000.00,325165.75,12,11,12,11,12,0.040646,0.9285,0.9352
382812.00,500000.00,392751.69,10,11,11,10,10,0.049094,0.9097,0.9699
382812.00,500000.00,379496.57,10,11,11,10,10,0.047437,0.8769,0.9851
382812.00,500000.00,378826.86,10,11,11,10,10,0.047353,0.8177,0.9850
335938.00,250000.00,331653.59,12,11,12,11,12,0.041457,0.9530,0.9835
335938.00,250000.00,340318.68,12,11,12,11,12,0.042540,0.9472,0.9697
257812.00,250000.00,257993.70,12,12,12,12,12,0.032249,0.9400,0.9968
742188.00,500000.00,741578.10,12,11,12,11,12,0.092697,0.9391,0.9705
742188.00,500000.00,686424.49,12,11,12,11,12,0.085803,0.9242,0.9238
335938.00,250000.00,287925.72,12,11,11,11,11,0.035991,0.7132,0.8304
257812.00,250000.00,259712.22,12,12,12,12,12,0.032464,0.9573,0.9682
257812.00,250000.00,257000.57,12,12,12,12,12,0.032125,0.9526,0.9858
335938.00,250000.00,334597.59,12,11,12,11,12,0.041825,0.9437,0.9880
742188.00,500000.00,719844.34,12,11,12,11,12,0.089981,0.9418,0.9667
335938.00,250000.00,322649.00,12,11,12,11,12,0.040331,0.9403,0.9423
335938.00,250000.00,342101.10,12,11,12,11,12,0.042763,0.9364,0.9451
382812.00,500000.00,391148.09,10,11,11,10,10,0.048894,0.9229,0.9547
382812.00,500000.00,394055.37,10,11,11,10,10,0.049257,0.9167,0.9623
257812.00,250000.00,255988.12,12,12,12,12,12,0.031999,0.9110,0.9825
382812.00,500000.00,382203.58,10,11,11,10,10,0.047775,0.9084,0.9728
742188.00,500000.00,571802.14,12,11,11,11,11,0.071475,0.8317,0.7527
382812.00,500000.00,665351.87,10,11,12,11,12,0.083169,0.7370,0.5139
742188.00,500000.00,730526.92,12,11,12,11,12,0.091316,0.9555,0.9739
257812.00,250000.00,256021.50,12,12,12,12,12,0.032003,0.9426,0.9487
335938.00,250000.00,333656.31,12,11,12,11,12,0.041707,0.9390,0.9822
742188.00,500000.00,735799.79,12,11,12,11,12,0.091975,0.9375,0.9649
742188.00,500000.00,727415.32,12,11,12,11,12,0.090927,0.9314,0.9736
257812.00,250000.00,254923.82,12,12,12,12,12,0.031865,0.9217,0.9685
257812.00,250000.00,257203.10,12,12,12,12,12,0.032150,0.9071,0.9733
257812.00,250000.00,259798.05,12,12,12,12,12,0.032475,0.9041,0.9014
742188.00,500000.00,710947.04,12,11,12,11,12,0.088868,0.8954,0.9493
257812.00,250000.00,268372.54,12,12,12,12,12,0.033547,0.8831,0.9576
382812.00,500000.00,494148.25,10,11,11,11,11,0.061769,0.8772,0.6662
742188.00,500000.00,588801.38,12,11,11,11,11,0.073600,0.8706,0.6987
585938.00,500000.00,585895.06,11,11,11,11,11,0.073237,0.9438,0.9567
585938.00,500000.00,580902.10,11,11,11,11,11,0.072613,0.9430,0.9745
179688.00,125000.00,176300.53,12,11,12,11,12,0.022038,0.9213,0.9413
132812.00,125000.00,129548.31,10,10,10,10,10,0.016194,0.9192,0.9737
351562.00,250000.00,361526.73,11,10,11,10,11,0.045191,0.9077,0.9645
179688.00,125000.00,172175.88,12,11,12,11,12,0.021522,0.8932,0.9550
351562.00,250000.00,358966.83,11,10,11,10,11,0.044871,0.8905,0.9586
132812.00,125000.00,132039.55,10,10,10,10,10,0.016505,0.8648,0.8980
585938.00,500000.00,583668.35,11,11,11,11,11,0.072959,0.9740,0.9816
585938.00,500000.00,577950.48,11,11,11,11,11,0.072244,0.9515,0.9827
351562.00,250000.00,351121.90,11,10,11,10,11,0.043890,0.9501,0.9934
351562.00,250000.00,349501.61,11,10,11,10,11,0.043688,0.9467,0.9696
132812.00,125000.00,131848.34,10,10,10,10,10,0.016481,0.9277,0.9645
132812.00,125000.00,133768.08,10,10,10,10,10,0.016721,0.9234,0.9906
132812.00,125000.00,136463.17,10,10,10,10,10,0.017058,0.9123,0.9567
179688.00,125000.00,179111.48,12,11,12,11,12,0.022389,0.9047,0.9459
179688.00,125000.00,175981.52,12,11,12,11,12,0.021998,0.8656,0.8941
585938.00,500000.00,585210.80,11,11,11,11,11,0.073151,0.9485,0.9802
351562.00,250000.00,354774.00,11,10,11,10,11,0.044347,0.9465,0.9770
351562.00,250000.00,350410.19,11,10,11,10,11,0.043801,0.9409,0.9675
585938.00,500000.00,572209.60,11,11,11,11,11,0.071526,0.9365,0.9640
132812.00,125000.00,132421.49,10,10,10,10,10,0.016553,0.9086,0.9708
585938.00,500000.00,567015.65,11,11,11,11,11,0.070877,0.8709,0.9633
585938.00,500000.00,594111.44,11,11,11,11,11,0.074264,0.8025,0.9285
351562.00,500000.00,363990.78,11,12,12,11,11,0.045499,0.7719,0.9484
585938.00,500000.00,588513.37,11,11,11,11,11,0.073564,0.7315,0.9719
132812.00,125000.00,131018.64,10,10,10,10,10,0.016377,0.7299,0.7980
179688.00,125000.00,174562.45,12,11,12,11,12,0.021820,0.9601,0.9494
179688.00,125000.00,185033.80,12,11,12,11,12,0.023129,0.9218,0.9246
132812.00,125000.00,132370.23,10,10,10,10,10,0.016546,0.9134,0.9235
179688.00,125000.00,174386.98,12,11,12,11,12,0.021798,0.9120,0.9459
132812.00,125000.00,128475.19,10,10,10,10,10,0.016059,0.8988,0.9290
132812.00,125000.00,126487.02,10,10,10,10,10,0.015811,0.8931,0.9479
351562.00,250000.00,332081.79,11,10,11,10,11,0.041510,0.8926,0.9235
585938.00,500000.00,542178.87,11,11,11,11,11,0.067772,0.8843,0.6229
179688.00,125000.00,154569.63,12,11,12,11,12,0.019321,0.8285,0.8520
679688.00,500000.00,668935.78,11,11,12,11,12,0.083617,0.9711,0.9802
554688.00,500000.00,550518.04,12,12,12,12,12,0.068815,0.9590,0.9757
554688.00,500000.00,563765.53,12,12,12,12,12,0.070471,0.9525,0.9743
242188.00,250000.00,246036.05,12,12,12,12,12,0.030755,0.9406,0.9794
695312.00,500000.00,661705.02,11,11,12,11,12,0.082713,0.8909,0.9369
695312.00,500000.00,506214.14,11,11,11,11,11,0.063277,0.8462,0.7010
679688.00,500000.00,555471.18,11,11,11,11,11,0.069434,0.7973,0.8033
679688.00,500000.00,662343.03,11,11,12,11,12,0.082793,0.7658,0.9356
679688.00,500000.00,676666.26,11,11,12,11,12,0.084583,0.9199,0.9654
554688.00,500000.00,537960.05,12,12,12,12,12,0.067245,0.8484,0.8821
695312.00,500000.00,566463.47,11,11,11,11,11,0.070808,0.8455,0.8022
242188.00,250000.00,231361.39,12,12,12,12,12,0.028920,0.8060,0.9458
679688.00,500000.00,564929.96,11,11,11,11,11,0.070616,0.7206,0.8040
554688.00,500000.00,549524.31,12,12,12,12,12,0.068691,0.9545,0.9863
242188.00,250000.00,241369.25,12,12,12,12,12,0.030171,0.9538,0.9902
242188.00,250000.00,241766.93,12,12,12,12,12,0.030221,0.9474,0.9927
554688.00,500000.00,556083.68,12,12,12,12,12,0.069510,0.9465,0.9927
242188.00,250000.00,241844.18,12,12,12,12,12,0.030231,0.9400,0.9873
554688.00,500000.00,563987.73,12,12,12,12,12,0.070498,0.9101,0.9735
242188.00,250000.00,244699.95,12,12,12,12,12,0.030587,0.9096,0.9440
242188.00,250000.00,238818.17,12,12,12,12,12,0.029852,0.8963,0.9389
679688.00,500000.00,677628.52,11,11,12,11,12,0.084704,0.8674,0.9726
554688.00,500000.00,563661.58,12,12,12,12,12,0.070458,0.7660,0.9744
554688.00,500000.00,558896.06,12,12,12,12,12,0.069862,0.9674,0.9703
554688.00,500000.00,547849.66,12,12,12,12,12,0.068481,0.9611,0.9842
554688.00,500000.00,555823.33,12,12,12,12,12,0.069478,0.9573,0.9527
242188.00,250000.00,246690.75,12,12,12,12,12,0.030836,0.9448,0.9727
242188.00,250000.00,240191.46,12,12,12,12,12,0.030024,0.9393,0.9813
679688.00,500000.00,574855.86,11,11,11,11,11,0.071857,0.9006,0.8291
242188.00,250000.00,245256.42,12,12,12,12,12,0.030657,0.8971,0.9266
554688.00,500000.00,541569.71,12,12,12,12,12,0.067696,0.8739,0.9640
242188.00,250000.00,251684.19,12,12,12,12,12,0.031461,0.8322,0.9248
195312.00,250000.00,196297.17,9,10,10,9,9,0.024537,0.9399,0.9901
429688.00,500000.00,433501.24,12,12,12,12,12,0.054188,0.9275,0.9789
195312.00,250000.00,195253.37,9,10,10,9,9,0.024407,0.9242,0.9368
429688.00,500000.00,448190.69,12,12,12,12,12,0.056024,0.9198,0.9585
429688.00,500000.00,423962.59,12,12,12,12,12,0.052995,0.9085,0.9848
101562.00,125000.00,113908.77,9,9,9,9,9,0.014239,0.9081,0.8912
101562.00,125000.00,113263.13,9,9,9,9,9,0.014158,0.8971,0.8820
195312.00,250000.00,209790.23,9,10,10,9,9,0.026224,0.8788,0.9204
429688.00,500000.00,561165.81,12,12,12,12,12,0.070146,0.8140,0.6214
429688.00,500000.00,412302.97,12,12,12,11,11,0.051538,0.7594,0.9579
429688.00,500000.00,433936.60,12,12,12,12,12,0.054242,0.7461,0.8563
429688.00,500000.00,434009.55,12,12,12,12,12,0.054251,0.9421,0.9788
195312.00,250000.00,200844.76,9,10,10,9,9,0.025106,0.9276,0.9561
195312.00,250000.00,200798.03,9,10,10,9,9,0.025100,0.8960,0.9591
101562.00,125000.00,106437.68,9,9,9,9,9,0.013305,0.8808,0.9513
773438.00,500000.00,571318.63,11,11,11,11,11,0.071415,0.7220,0.6687
429688.00,500000.00,431293.96,12,12,12,12,12,0.053912,0.9615,0.9670
101562.00,125000.00,109729.29,9,10,10,10,10,0.013716,0.8853,0.9179
101562.00,125000.00,109504.70,9,9,9,9,9,0.013688,0.8648,0.9004
101562.00,125000.00,104378.94,9,9,9,8,8,0.013047,0.8368,0.9696
429688.00,500000.00,519075.39,12,12,12,12,12,0.064884,0.7879,0.6277
429688.00,500000.00,408966.06,12,12,12,11,11,0.051121,0.8646,0.9345
195312.00,250000.00,218622.21,9,10,10,10,10,0.027328,0.8032,0.8055
195312.00,250000.00,201252.46,9,10,10,9,9,0.025157,0.7991,0.9174
179688.00,250000.00,194026.47,9,10,10,9,9,0.024253,0.9292,0.9131
179688.00,250000.00,179526.81,9,10,10,9,9,0.022441,0.9269,0.9626
398438.00,250000.00,386854.41,11,10,11,10,11,0.048357,0.8993,0.9670
179688.00,250000.00,182026.62,9,10,10,9,9,0.022753,0.8964,0.9849
710938.00,500000.00,671344.76,11,11,12,11,12,0.083918,0.8911,0.9442
367188.00,250000.00,343526.84,11,10,11,10,11,0.042941,0.7000,0.8965
710938.00,500000.00,700317.38,11,11,12,11,12,0.087540,0.9548,0.9683
367188.00,250000.00,368068.70,11,10,11,10,11,0.046009,0.9438,0.9920
398438.00,250000.00,395175.93,11,10,11,10,11,0.049397,0.9391,0.9874
398438.00,250000.00,398508.07,11,10,11,10,11,0.049814,0.8624,0.9814
367188.00,250000.00,372328.76,11,10,11,10,11,0.046541,0.8543,0.9159
710938.00,500000.00,553041.46,11,11,11,11,11,0.069130,0.8637,0.7712
367188.00,250000.00,364892.01,11,10,11,10,11,0.045612,0.8608,0.9598
398438.00,250000.00,400701.52,11,10,11,10,11,0.050088,0.8141,0.9851
179688.00,250000.00,189493.18,9,10,10,9,9,0.023687,0.7036,0.8845
367188.00,500000.00,367502.21,11,12,12,11,11,0.045938,0.9329,0.9828
179688.00,250000.00,181027.41,9,10,10,9,9,0.022628,0.8949,0.9557
710938.00,500000.00,676036.00,11,11,12,11,12,0.084505,0.8454,0.9495
367188.00,250000.00,374663.83,11,10,11,10,11,0.046833,0.8237,0.9306
367188.00,250000.00,360116.48,11,10,11,10,11,0.045015,0.7780,0.9777
539062.00,500000.00,543653.49,11,11,11,11,11,0.067957,0.9653,0.9535
539062.00,500000.00,538905.14,11,11,11,11,11,0.067363,0.9535,0.9889
523438.00,500000.00,529628.75,12,12,12,12,12,0.066204,0.9463,0.8945
539062.00,500000.00,541774.75,11,11,11,11,11,0.067722,0.9086,0.9439
789062.00,500000.00,728138.92,12,11,12,11,12,0.091017,0.8907,0.8839
757812.00,500000.00,578893.18,12,11,11,11,11,0.072362,0.8873,0.6938
523438.00,500000.00,555541.99,12,12,12,12,12,0.069443,0.8736,0.9020
539062.00,500000.00,541109.32,11,11,11,11,11,0.067639,0.9593,0.9730
523438.00,500000.00,529487.61,12,12,12,12,12,0.066186,0.9576,0.9686
789062.00,500000.00,741483.69,12,11,12,11,12,0.092685,0.9480,0.9341
757812.00,500000.00,742672.92,12,11,12,11,12,0.092834,0.9449,0.9758
757812.00,500000.00,746084.21,12,11,12,11,12,0.093261,0.9395,0.9687
523438.00,500000.00,517808.44,12,12,12,12,12,0.064726,0.9374,0.9853
789062.00,500000.00,757696.15,12,11,12,11,12,0.094712,0.9246,0.9498
789062.00,500000.00,779113.77,12,11,12,11,12,0.097389,0.9059,0.9779
789062.00,500000.00,752469.54,12,11,12,11,12,0.094059,0.8961,0.9278
757812.00,500000.00,627270.22,12,11,12,11,12,0.078409,0.8242,0.8183
789062.00,500000.00,565874.10,12,11,11,11,11,0.070734,0.7937,0.6562
789062.00,500000.00,703120.23,12,11,12,11,12,0.087890,0.7143,0.7909
523438.00,500000.00,551012.52,12,12,12,12,12,0.068877,0.7101,0.8632
539062.00,500000.00,544920.33,11,11,11,11,11,0.068115,0.9588,0.9699
523438.00,500000.00,531751.63,12,12,12,12,12,0.066469,0.9444,0.9804
539062.00,500000.00,544576.64,11,11,11,11,11,0.068072,0.9246,0.9833
539062.00,500000.00,546291.35,11,11,11,11,11,0.068286,0.9130,0.9678
757812.00,500000.00,739502.91,12,11,12,11,12,0.092438,0.9128,0.9740
539062.00,500000.00,530345.92,11,11,11,11,11,0.066293,0.9098,0.9717
789062.00,500000.00,712867.74,12,11,12,11,12,0.089108,0.8492,0.8855
789062.00,500000.00,658407.69,12,11,12,11,12,0.082301,0.8372,0.8319
757812.00,500000.00,740825.65,12,11,12,11,12,0.092603,0.8340,0.9706
523438.00,500000.00,524169.92,12,12,12,12,12,0.065521,0.9714,0.9949
523438.00,500000.00,525600.43,12,12,12,12,12,0.065700,0.9596,0.9914
523438.00,500000.00,528470.99,12,12,12,12,12,0.066059,0.9548,0.9772
523438.00,500000.00,528989.79,12,12,12,12,12,0.066124,0.9544,0.9878
757812.00,500000.00,733083.72,12,11,12,11,12,0.091635,0.9369,0.9617
539062.00,500000.00,573150.63,11,11,11,11,11,0.071644,0.8953,0.9267
757812.00,500000.00,743227.01,12,11,12,11,12,0.092903,0.8484,0.9723
492188.00,500000.00,490003.59,12,12,12,12,12,0.061250,0.9506,0.9902
445312.00,500000.00,453429.70,11,11,11,11,11,0.056679,0.9491,0.9732
