GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
132812.00,125000.00,131877.90,9,9,9,9,9,0.016485,0.8819,0.9870
664062.00,725000.00,659202.58,12,12,12,12,12,0.082400,0.8730,0.9850
726562.00,725000.00,716674.80,12,12,12,12,12,0.089584,0.8567,0.9852
726562.00,725000.00,732415.91,12,12,12,12,12,0.091552,0.9652,0.9799
726562.00,725000.00,744984.63,12,12,12,12,12,0.093123,0.9605,0.9632
726562.00,725000.00,759381.29,12,12,12,12,12,0.094923,0.9432,0.9541
132812.00,125000.00,136774.06,9,9,9,9,9,0.017097,0.9302,0.9416
726562.00,725000.00,750850.68,12,12,12,12,12,0.093856,0.8992,0.9224
132812.00,125000.00,132670.76,9,9,9,9,9,0.016584,0.8989,0.9820
664062.00,725000.00,672540.66,12,12,12,12,12,0.084068,0.8248,0.9774
492188.00,500000.00,496535.30,12,12,12,12,12,0.062067,0.9739,0.9610
398438.00,375000.00,393270.49,11,11,11,11,11,0.049159,0.9382,0.9824
398438.00,375000.00,397565.84,11,11,11,11,11,0.049696,0.9297,0.9732
398438.00,375000.00,405698.78,11,11,11,11,11,0.050712,0.9025,0.9733
492188.00,500000.00,487594.60,12,12,12,12,12,0.060949,0.8834,0.9387
570312.00,500000.00,549741.74,12,12,12,12,12,0.068718,0.7575,0.9531
226562.00,187500.00,227072.00,9,9,10,9,10,0.028384,0.7080,0.9775
398438.00,375000.00,404571.06,11,11,11,11,11,0.050571,0.9465,0.9812
398438.00,375000.00,402807.24,11,11,11,11,11,0.050351,0.9389,0.9887
492188.00,500000.00,490010.26,12,12,12,12,12,0.061251,0.9632,0.9881
492188.00,500000.00,494883.54,12,12,12,12,12,0.061860,0.9603,0.9729
492188.00,500000.00,495168.69,12,12,12,12,12,0.061896,0.9494,0.9773
398438.00,375000.00,396395.44,11,11,11,11,11,0.049549,0.9184,0.9790
492188.00,500000.00,489101.41,12,12,12,12,12,0.061138,0.9052,0.9600
492188.00,500000.00,482792.85,12,12,12,12,12,0.060349,0.8818,0.8614
492188.00,500000.00,511817.93,12,12,12,12,12,0.063977,0.8643,0.8118
398438.00,375000.00,399980.55,11,11,11,11,11,0.049998,0.8609,0.9892
226562.00,187500.00,225387.57,9,9,10,9,10,0.028173,0.7910,0.9867
570312.00,500000.00,570984.13,12,12,12,12,12,0.071373,0.7890,0.9673
492188.00,500000.00,561513.90,12,12,12,12,12,0.070189,0.9429,0.8717
492188.00,500000.00,492939.95,12,12,12,12,12,0.061617,0.9195,0.9894
398438.00,375000.00,397027.02,11,11,11,11,11,0.049628,0.9138,0.9938
570312.00,500000.00,557496.07,12,12,12,12,12,0.069687,0.8801,0.9743
398438.00,375000.00,393493.18,11,11,11,11,11,0.049187,0.8498,0.9837
570312.00,500000.00,569202.42,12,12,12,12,12,0.071150,0.8025,0.9951
570312.00,500000.00,562289.24,12,12,12,12,12,0.070286,0.7931,0.9708
570312.00,500000.00,577239.99,12,12,12,12,12,0.072155,0.7413,0.9829
226562.00,187500.00,232599.26,9,9,10,9,10,0.029075,0.7224,0.9604
789062.00,725000.00,775632.14,11,11,11,11,11,0.096954,0.9690,0.9795
789062.00,725000.00,792899.13,11,11,11,11,11,0.099112,0.9547,0.9896
632812.00,725000.00,642074.58,11,11,11,11,11,0.080259,0.8556,0.6861
445312.00,375000.00,447441.10,11,11,12,11,12,0.055930,0.7256,0.9779
429688.00,500000.00,434660.91,11,11,11,11,11,0.054333,0.7097,0.9847
632812.00,725000.00,645439.15,11,11,11,11,11,0.080680,0.9629,0.9773
632812.00,725000.00,622132.66,11,11,11,11,11,0.077767,0.9442,0.9459
789062.00,725000.00,785663.60,11,11,11,11,11,0.098208,0.9383,0.9756
632812.00,725000.00,640293.84,11,11,11,11,11,0.080037,0.9234,0.9839
445312.00,500000.00,449575.90,11,11,11,11,11,0.056197,0.8827,0.9880
789062.00,725000.00,731882.10,11,11,11,11,11,0.091485,0.8820,0.9253
445312.00,500000.00,448762.89,11,11,11,11,11,0.056095,0.8242,0.9888
632812.00,725000.00,637859.34,11,11,11,11,11,0.079732,0.9343,0.9756
445312.00,500000.00,456516.27,11,11,11,11,11,0.057065,0.9263,0.9612
632812.00,725000.00,633399.96,11,11,11,11,11,0.079175,0.9221,0.9890
445312.00,500000.00,447717.67,11,11,11,11,11,0.055965,0.8763,0.9895
789062.00,725000.00,828811.65,11,11,11,11,11,0.103601,0.8423,0.9288
632812.00,725000.00,632010.70,11,11,11,11,11,0.079001,0.8099,0.9758
632812.00,725000.00,601184.84,11,11,11,10,10,0.075148,0.7998,0.8118
789062.00,725000.00,786870.96,11,11,11,11,11,0.098359,0.9574,0.9952
789062.00,725000.00,784191.13,11,11,11,11,11,0.098024,0.9555,0.9457
789062.00,725000.00,787273.65,11,11,11,11,11,0.098409,0.9051,0.9798
789062.00,725000.00,817009.93,11,11,11,11,11,0.102126,0.9030,0.9646
789062.00,725000.00,824720.38,11,11,11,11,11,0.103090,0.8682,0.8976
429688.00,375000.00,429225.92,11,11,11,11,11,0.053653,0.8034,0.9742
445312.00,500000.00,460282.92,11,11,11,11,11,0.057535,0.7764,0.9499
429688.00,375000.00,433949.47,11,11,11,11,11,0.054244,0.7636,0.9887
632812.00,725000.00,748243.33,11,11,11,11,11,0.093530,0.7611,0.8077
382812.00,375000.00,386696.82,10,10,10,10,10,0.048337,0.9732,0.9624
257812.00,250000.00,257941.25,12,12,12,12,12,0.032243,0.9610,0.9803
257812.00,250000.00,259865.76,12,12,12,12,12,0.032483,0.9609,0.9802
382812.00,375000.00,386133.67,10,10,10,10,10,0.048267,0.9398,0.9898
382812.00,375000.00,387423.52,10,10,10,10,10,0.048428,0.9346,0.9788
335938.00,375000.00,334285.74,12,12,12,12,12,0.041786,0.8994,0.9779
742188.00,725000.00,712627.41,12,12,12,12,12,0.089078,0.8951,0.8954
335938.00,375000.00,330652.24,12,12,12,12,12,0.041332,0.8926,0.9716
335938.00,375000.00,322299.00,12,12,12,12,12,0.040287,0.7007,0.9370
257812.00,250000.00,254005.43,12,12,12,12,12,0.031751,0.9556,0.9838
742188.00,725000.00,734140.40,12,12,12,12,12,0.091768,0.9528,0.9789
742188.00,725000.00,748441.93,12,12,12,12,12,0.093555,0.9272,0.9841
335938.00,375000.00,334070.21,12,12,12,12,12,0.041759,0.8634,0.9792
335938.00,375000.00,338436.13,12,12,12,12,12,0.042305,0.8065,0.9847
742188.00,725000.00,744512.56,12,12,12,12,12,0.093064,0.9684,0.9805
335938.00,375000.00,330005.65,12,12,12,12,12,0.041251,0.9577,0.9775
382812.00,375000.00,392992.97,10,10,10,10,10,0.049124,0.9571,0.9600
257812.00,250000.00,256351.26,12,12,12,12,12,0.032044,0.9559,0.9715
335938.00,375000.00,337931.63,12,12,12,12,12,0.042241,0.9441,0.9771
257812.00,250000.00,257637.02,12,12,12,12,12,0.032205,0.9370,0.9527
382812.00,375000.00,394549.37,10,10,10,10,10,0.049319,0.9255,0.9633
742188.00,725000.00,745443.34,12,12,12,12,12,0.093180,0.9242,0.9867
382812.00,375000.00,384334.56,10,10,10,10,10,0.048042,0.9168,0.9877
257812.00,250000.00,245871.07,12,12,12,12,12,0.030734,0.9014,0.9396
335938.00,375000.00,341287.61,12,12,12,12,12,0.042661,0.8734,0.9565
257812.00,250000.00,256836.89,12,12,12,12,12,0.032105,0.9694,0.9808
742188.00,725000.00,736799.24,12,12,12,12,12,0.092100,0.9653,0.9878
742188.00,725000.00,737573.62,12,12,12,12,12,0.092197,0.9566,0.9859
742188.00,725000.00,735482.22,12,12,12,12,12,0.091935,0.9562,0.9898
382812.00,375000.00,384970.19,10,10,10,10,10,0.048121,0.9538,0.9172
742188.00,725000.00,741712.09,12,12,12,12,12,0.092714,0.9496,0.9954
257812.00,250000.00,250555.99,12,12,12,12,12,0.031319,0.9463,0.9461
257812.00,250000.00,262697.70,12,12,12,12,12,0.032837,0.9458,0.9430
742188.00,725000.00,698049.07,12,12,12,12,12,0.087256,0.9205,0.8252
335938.00,375000.00,328869.82,12,12,12,12,12,0.041109,0.8994,0.9755
257812.00,250000.00,261368.75,12,12,12,12,12,0.032671,0.8844,0.9259
257812.00,250000.00,241571.90,12,12,12,12,12,0.030196,0.7981,0.5832
179688.00,187500.00,181388.85,12,12,12,12,12,0.022674,0.9657,0.9464
132812.00,125000.00,128159.05,10,10,10,10,10,0.016020,0.9473,0.9624
351562.00,375000.00,359725.00,11,11,11,11,11,0.044966,0.9410,0.9599
179688.00,187500.00,177777.77,12,12,12,12,12,0.022222,0.9388,0.9807
132812.00,125000.00,134878.04,10,10,10,10,10,0.016860,0.8455,0.8946
351562.00,375000.00,345599.89,11,11,11,11,11,0.043200,0.8018,0.9620
585938.00,500000.00,591814.04,11,11,11,11,11,0.073977,0.7526,0.9897
351562.00,375000.00,347918.51,11,11,11,11,11,0.043490,0.9815,0.9840
179688.00,187500.00,175108.91,12,12,12,12,12,0.021889,0.9728,0.9676
351562.00,375000.00,346879.96,11,11,11,11,11,0.043360,0.9707,0.9865
132812.00,125000.00,132192.13,10,10,10,10,10,0.016524,0.9296,0.9400
132812.00,125000.00,131652.83,10,10,10,10,10,0.016457,0.9229,0.9464
132812.00,125000.00,128808.98,10,10,10,10,10,0.016101,0.9079,0.9603
179688.00,187500.00,181197.64,12,12,12,12,12,0.022650,0.7218,0.7148
585938.00,500000.00,583219.53,11,11,11,11,11,0.072902,0.7197,0.9923
179688.00,187500.00,185122.49,12,12,12,12,12,0.023140,0.7088,0.9091
351562.00,375000.00,356213.09,11,11,11,11,11,0.044527,0.9694,0.9847
351562.00,375000.00,366912.84,11,11,11,11,11,0.045864,0.9684,0.9410
351562.00,375000.00,355461.15,11,11,11,11,11,0.044433,0.9589,0.9809
351562.00,375000.00,354116.44,11,11,11,11,11,0.044265,0.9411,0.9913
132812.00,125000.00,133659.36,10,10,10,10,10,0.016707,0.9049,0.9569
351562.00,375000.00,341974.74,11,11,11,11,11,0.042747,0.8959,0.9683
179688.00,187500.00,176655.77,12,12,12,12,12,0.022082,0.9557,0.9706
132812.00,125000.00,131360.29,10,10,10,10,10,0.016420,0.9357,0.9729
179688.00,187500.00,182218.55,12,12,12,12,12,0.022777,0.9242,0.9823
132812.00,125000.00,131991.03,10,10,10,10,10,0.016499,0.9145,0.9568
132812.00,125000.00,132781.49,10,10,10,10,10,0.016598,0.8968,0.9678
351562.00,375000.00,330388.07,11,11,11,11,11,0.041299,0.8492,0.9324
585938.00,725000.00,591426.85,11,12,12,11,11,0.073928,0.8422,0.9812
179688.00,187500.00,178615.57,12,12,12,12,12,0.022327,0.8012,0.9554
179688.00,187500.00,163026.81,12,12,12,12,12,0.020378,0.7039,0.9010
679688.00,725000.00,675362.59,11,11,11,11,11,0.084420,0.9657,0.9913
242188.00,250000.00,240468.03,12,12,12,12,12,0.030059,0.9504,0.9817
679688.00,725000.00,660593.03,11,11,11,11,11,0.082574,0.9421,0.9430
679688.00,725000.00,675043.11,11,11,11,11,11,0.084380,0.9213,0.9681
554688.00,500000.00,554490.09,12,12,12,12,12,0.069311,0.9176,0.9803
695312.00,725000.00,690135.48,11,11,11,11,11,0.086267,0.9173,0.9786
695312.00,725000.00,690088.27,11,11,11,11,11,0.086261,0.9000,0.9895
554688.00,500000.00,554355.62,12,12,12,12,12,0.069294,0.8892,0.9661
695312.00,725000.00,697700.50,11,11,11,11,11,0.087213,0.9230,0.9845
679688.00,725000.00,685438.63,11,11,11,11,11,0.085680,0.8548,0.9763
554688.00,500000.00,563776.02,12,12,12,12,12,0.070472,0.8365,0.9067
695312.00,725000.00,701735.02,11,11,11,11,11,0.087717,0.7358,0.9253
679688.00,725000.00,537918.09,11,11,11,10,10,0.067240,0.7238,0.7751
242188.00,250000.00,241659.16,12,12,12,12,12,0.030207,0.9643,0.9902
242188.00,250000.00,243991.85,12,12,12,12,12,0.030499,0.9531,0.9843
242188.00,250000.00,241461.75,12,12,12,12,12,0.030183,0.9471,0.9860
695312.00,725000.00,699926.38,11,11,11,11,11,0.087491,0.9445,0.9687
554688.00,500000.00,551883.22,12,12,12,12,12,0.068985,0.9379,0.9889
242188.00,250000.00,238443.37,12,12,12,12,12,0.029805,0.9357,0.9623
554688.00,500000.00,555383.68,12,12,12,12,12,0.069423,0.9349,0.9778
679688.00,725000.00,685948.13,11,11,11,11,11,0.085744,0.9208,0.9735
242188.00,250000.00,220728.40,12,12,12,12,12,0.027591,0.8860,0.8369
554688.00,500000.00,571263.31,12,12,12,12,12,0.071408,0.7655,0.9617
554688.00,500000.00,559621.81,12,12,12,12,12,0.069953,0.7171,0.8255
679688.00,725000.00,683391.33,11,11,11,11,11,0.085424,0.9642,0.9885
554688.00,500000.00,546560.29,12,12,12,12,12,0.068320,0.9562,0.9651
242188.00,250000.00,244976.04,12,12,12,12,12,0.030622,0.9557,0.9795
554688.00,500000.00,555934.43,12,12,12,12,12,0.069492,0.9500,0.9872
554688.00,500000.00,551648.14,12,12,12,12,12,0.068956,0.9489,0.9672
242188.00,250000.00,243193.63,12,12,12,12,12,0.030399,0.9478,0.9746
554688.00,500000.00,550473.21,12,12,12,12,12,0.068809,0.9292,0.9887
695312.00,725000.00,648777.01,11,11,11,11,11,0.081097,0.7439,0.9080
195312.00,187500.00,201257.94,9,9,9,9,9,0.025157,0.9486,0.9686
195312.00,187500.00,196816.44,9,9,9,9,9,0.024602,0.9376,0.9559
429688.00,500000.00,433964.73,12,12,12,12,12,0.054246,0.8046,0.9878
773438.00,725000.00,757122.04,11,11,11,11,11,0.094640,0.9650,0.9727
773438.00,725000.00,778707.74,11,11,11,11,11,0.097338,0.9563,0.9804
773438.00,725000.00,776546.48,11,11,11,11,11,0.097068,0.9455,0.9788
773438.00,725000.00,789395.57,11,11,11,11,11,0.098674,0.9405,0.9728
195312.00,187500.00,200735.09,9,9,9,9,9,0.025092,0.9361,0.9729
195312.00,187500.00,198297.50,9,9,9,9,9,0.024787,0.9341,0.9687
773438.00,725000.00,730348.59,11,11,11,11,11,0.091294,0.9094,0.9064
773438.00,725000.00,760968.21,11,11,11,11,11,0.095121,0.9071,0.9807
773438.00,725000.00,763502.84,11,11,11,11,11,0.095438,0.7508,0.9378
429688.00,500000.00,433338.17,12,12,12,12,12,0.054167,0.7143,0.9739
429688.00,500000.00,431645.04,12,12,12,12,12,0.053956,0.8903,0.9733
429688.00,500000.00,467349.05,12,12,12,12,12,0.058419,0.7966,0.9066
773438.00,725000.00,755767.23,11,11,11,11,11,0.094471,0.9514,0.9729
773438.00,725000.00,761352.54,11,11,11,11,11,0.095169,0.9465,0.9780
773438.00,725000.00,747470.86,11,11,11,11,11,0.093434,0.8814,0.9184
710938.00,725000.00,710893.63,11,11,11,11,11,0.088862,0.9697,0.9877
398438.00,375000.00,403294.56,11,11,11,11,11,0.050412,0.9574,0.9871
398438.00,375000.00,389850.62,11,11,11,11,11,0.048731,0.9484,0.9773
179688.00,187500.00,189788.82,9,9,9,9,9,0.023724,0.9419,0.9141
179688.00,187500.00,184174.66,9,9,9,9,9,0.023022,0.9372,0.9672
398438.00,375000.00,366083.15,11,11,11,11,11,0.045760,0.9308,0.7738
710938.00,725000.00,707347.87,11,11,11,11,11,0.088418,0.9289,0.9557
710938.00,725000.00,692367.08,11,11,11,11,11,0.086546,0.9165,0.8745
398438.00,375000.00,376952.05,11,11,11,11,11,0.047119,0.9066,0.9414
710938.00,725000.00,711643.22,11,11,11,11,11,0.088955,0.8951,0.9829
367188.00,375000.00,364583.97,11,11,11,11,11,0.045573,0.8795,0.9713
179688.00,187500.00,184703.83,9,9,9,9,9,0.023088,0.8194,0.9706
398438.00,375000.00,394670.96,11,11,11,11,11,0.049334,0.9762,0.9861
398438.00,375000.00,403207.54,11,11,11,11,11,0.050401,0.9759,0.9681
367188.00,375000.00,367599.49,11,11,11,11,11,0.045950,0.9754,0.9927
710938.00,725000.00,705371.86,11,11,11,11,11,0.088171,0.9745,0.9899
367188.00,375000.00,370454.79,11,11,11,11,11,0.046307,0.9693,0.9795
398438.00,375000.00,396989.82,11,11,11,11,11,0.049624,0.9623,0.9204
367188.00,375000.00,364262.58,11,11,11,11,11,0.045533,0.9541,0.9236
398438.00,375000.00,398751.97,11,11,11,11,11,0.049844,0.9524,0.9973
710938.00,725000.00,806813.72,11,11,11,11,11,0.100852,0.9101,0.7071
710938.00,725000.00,717185.02,11,11,11,11,11,0.089648,0.9623,0.9730
398438.00,375000.00,403491.02,11,11,11,11,11,0.050436,0.9611,0.9865
367188.00,375000.00,375380.52,11,11,11,11,11,0.046923,0.8948,0.9712
367188.00,375000.00,365117.31,11,11,11,11,11,0.045640,0.9737,0.9837
710938.00,725000.00,723008.81,11,11,11,11,11,0.090376,0.9629,0.9731
367188.00,375000.00,362734.79,11,11,11,11,11,0.045342,0.9580,0.9268
179688.00,187500.00,183595.66,9,9,9,9,9,0.022949,0.9431,0.9664
367188.00,375000.00,365384.10,11,11,11,11,11,0.045673,0.9382,0.9911
367188.00,375000.00,342002.87,11,11,11,11,11,0.042750,0.9219,0.8259
398438.00,375000.00,403537.75,11,11,11,11,11,0.050442,0.9165,0.9796
179688.00,187500.00,181273.46,9,9,9,9,9,0.022659,0.8953,0.9826
179688.00,250000.00,187753.68,9,10,10,9,9,0.023469,0.7443,0.9514
539062.00,500000.00,542485.71,11,11,11,11,11,0.067811,0.9739,0.9821
789062.00,725000.00,716188.43,12,12,12,12,12,0.089524,0.9574,0.8928
539062.00,500000.00,542387.96,11,11,11,11,11,0.067798,0.9573,0.9891
523438.00,500000.00,522670.75,12,12,12,12,12,0.065334,0.8790,0.9703
539062.00,500000.00,538728.71,11,11,11,11,11,0.067341,0.8777,0.9774
523438.00,500000.00,569214.82,12,12,12,12,12,0.071152,0.8459,0.9122
757812.00,725000.00,740333.08,12,12,12,12,12,0.092542,0.8363,0.8627
523438.00,500000.00,523599.62,12,12,12,12,12,0.065450,0.9717,0.9953
523438.00,500000.00,533639.91,12,12,12,12,12,0.066705,0.9641,0.9714
789062.00,725000.00,806391.72,12,12,12,12,12,0.100799,0.9466,0.9722
789062.00,725000.00,790964.13,12,12,12,12,12,0.098871,0.9392,0.9883
757812.00,725000.00,759144.31,12,12,12,12,12,0.094893,0.9353,0.9712
789062.00,725000.00,803582.25,12,12,12,12,12,0.100448,0.9114,0.9682
523438.00,500000.00,540496.83,12,12,12,12,12,0.067562,0.8924,0.9603
789062.00,725000.00,792753.22,12,12,12,12,12,0.099094,0.8633,0.9787
789062.00,725000.00,741798.40,12,12,12,12,12,0.092725,0.8606,0.8966
789062.00,725000.00,791856.77,12,12,12,12,12,0.098982,0.8568,0.9235
757812.00,725000.00,756860.73,12,12,12,12,12,0.094608,0.8354,0.9903
539062.00,500000.00,537055.97,11,11,11,11,11,0.067132,0.9582,0.9716
757812.00,725000.00,762750.63,12,12,12,12,12,0.095344,0.9259,0.9893
523438.00,500000.00,521821.02,12,12,12,12,12,0.065228,0.9128,0.9722
757812.00,725000.00,736636.16,12,12,12,12,12,0.092080,0.8882,0.9681
757812.00,725000.00,762107.85,12,12,12,12,12,0.095263,0.8695,0.9620
789062.00,725000.00,813702.11,12,12,12,12,12,0.101713,0.8280,0.9659
539062.00,500000.00,547719.96,11,11,11,11,11,0.068465,0.7866,0.9394
539062.00,500000.00,545755.39,11,11,11,11,11,0.068219,0.7684,0.9775
539062.00,500000.00,542383.19,11,11,11,11,11,0.067798,0.7019,0.9715
757812.00,725000.00,752033.23,12,12,12,12,12,0.094004,0.9646,0.9781
523438.00,500000.00,525507.93,12,12,12,12,12,0.065688,0.9564,0.9869
757812.00,725000.00,760317.80,12,12,12,12,12,0.095040,0.9563,0.9766
523438.00,500000.00,523330.69,12,12,12,12,12,0.065416,0.9549,0.9968
523438.00,500000.00,523523.33,12,12,12,12,12,0.065440,0.9464,0.9809
523438.00,500000.00,531706.81,12,12,12,12,12,0.066463,0.8466,0.9766
492188.00,500000.00,490764.62,12,12,12,12,12,0.061346,0.9763,0.9931
492188.00,500000.00,495500.09,12,12,12,12,12,0.061938,0.9606,0.9714
492188.00,500000.00,511098.38,12,12,12,12,12,0.063887,0.9570,0.9607
492188.00,500000.00,502200.13,12,12,12,12,12,0.062775,0.9546,0.9711
289062.00,250000.00,289634.70,12,12,12,12,12,0.036204,0.8552,0.9807
445312.00,375000.00,445947.65,11,11,11,11,11,0.055743,0.7679,0.9663
117188.00,125000.00,127121.93,12,12,12,12,12,0.015890,0.7540,0.9136
289062.00,250000.00,294351.52,12,12,12,12,12,0.036794,0.9608,0.9636
289062.00,250000.00,281672.51,12,12,12,12,12,0.035209,0.8769,0.9721
289062.00,187500.00,237142.09,12,11,12,11,12,0.029643,0.8015,0.6994
289062.00,250000.00,298844.70,12,12,13,12,13,0.037356,0.7912,0.7834
289062.00,250000.00,290819.17,12,12,12,12,12,0.036352,0.9781,0.9742
492188.00,500000.00,495871.54,12,12,12,12,12,0.061984,0.9743,0.9887
117188.00,125000.00,121900.56,12,12,12,12,12,0.015238,0.9378,0.9564
117188.00,125000.00,121613.50,12,12,12,12,12,0.015202,0.9300,0.9517
289062.00,250000.00,286321.64,12,12,12,12,12,0.035790,0.8032,0.9600
117188.00,125000.00,118663.07,12,12,12,12,12,0.014833,0.7932,0.9788
492188.00,500000.00,482764.24,12,12,12,12,12,0.060346,0.9704,0.9751
492188.00,500000.00,482803.34,12,12,12,12,12,0.060350,0.9689,0.9614
492188.00,500000.00,496804.24,12,12,12,12,12,0.062101,0.9660,0.9678
492188.00,500000.00,517180.32,12,12,12,12,12,0.064648,0.9568,0.9319
289062.00,250000.00,286672.59,12,12,12,12,12,0.035834,0.9469,0.9698
492188.00,500000.00,517225.27,12,12,12,12,12,0.064653,0.8859,0.8895
117188.00,125000.00,114971.16,12,12,12,12,12,0.014371,0.8723,0.9668
445312.00,375000.00,451473.24,11,11,12,11,12,0.056434,0.8090,0.9732
117188.00,125000.00,125961.30,12,12,12,12,12,0.015745,0.7738,0.9100
289062.00,375000.00,294453.62,12,12,12,11,11,0.036807,0.7453,0.9768
445312.00,375000.00,456921.70,11,11,12,11,12,0.057115,0.7341,0.9355
507812.00,500000.00,506720.54,12,12,12,12,12,0.063340,0.9768,0.9895
507812.00,500000.00,514463.42,12,12,12,12,12,0.064308,0.9632,0.9601
164062.00,187500.00,179328.92,9,9,9,9,9,0.022416,0.9591,0.7307
507812.00,500000.00,503572.94,12,12,12,12,12,0.062947,0.9583,0.9705
117188.00,125000.00,119813.92,11,11,11,11,11,0.014977,0.9302,0.9681
210938.00,187500.00,212033.27,12,12,12,12,12,0.026504,0.8990,0.9894
164062.00,187500.00,159614.56,9,9,9,9,9,0.019952,0.8712,0.8743
117188.00,125000.00,114915.85,11,11,11,11,11,0.014364,0.8349,0.9224
507812.00,500000.00,509584.43,12,12,12,12,12,0.063698,0.9773,0.9768
507812.00,500000.00,516908.88,12,12,12,12,12,0.064614,0.9759,0.9798
507812.00,500000.00,511255.26,12,12,12,12,12,0.063907,0.9682,0.9825
210938.00,187500.00,209222.79,12,12,12,12,12,0.026153,0.9305,0.9809
507812.00,500000.00,495178.34,12,12,12,12,12,0.061897,0.9266,0.9503
210938.00,187500.00,213373.66,12,12,12,12,12,0.026672,0.9211,0.9561
117188.00,125000.00,126318.93,11,11,11,11,11,0.015790,0.9088,0.9253
210938.00,187500.00,212118.15,12,12,12,12,12,0.026515,0.8957,0.9930
117188.00,125000.00,124915.12,11,11,11,11,11,0.015614,0.8338,0.9284
164062.00,187500.00,167359.35,9,9,9,9,9,0.020920,0.7649,0.9567
507812.00,500000.00,512466.43,12,12,12,12,12,0.064058,0.9716,0.9730
507812.00,500000.00,503021.96,12,12,12,12,12,0.062878,0.9630,0.9868
507812.00,500000.00,506838.80,12,12,12,12,12,0.063355,0.9608,0.9877
210938.00,187500.00,210922.24,12,12,12,12,12,0.026365,0.8765,0.9546
117188.00,125000.00,117703.44,11,11,11,11,11,0.014713,0.8197,0.9696
210938.00,187500.00,192869.19,12,12,12,12,12,0.024109,0.7811,0.9132
117188.00,125000.00,121111.39,11,11,11,11,11,0.015139,0.7540,0.6934
507812.00,500000.00,504350.66,12,12,12,12,12,0.063044,0.9845,0.9882
117188.00,125000.00,122396.71,11,11,11,11,11,0.015300,0.7414,0.9519
695312.00,725000.00,689901.35,11,11,11,11,11,0.086238,0.9670,0.9764
695312.00,725000.00,695863.72,11,11,11,11,11,0.086983,0.9567,0.9676
